PULocationID,weather,season,time,pickup_area,duration
54,rainy,fall,night,not manhattan,3
54,rainy,spring,day,not manhattan,9
54,rainy,spring,night,not manhattan,2
54,rainy,summer,day,not manhattan,10
54,rainy,summer,night,not manhattan,1
54,rainy,winter,day,not manhattan,8
54,rainy,winter,night,not manhattan,1
54,sunny,fall,day,not manhattan,74
54,sunny,fall,night,not manhattan,29
54,sunny,spring,day,not manhattan,49
54,sunny,spring,night,not manhattan,19
54,sunny,summer,day,not manhattan,58
54,sunny,summer,night,not manhattan,25
54,sunny,winter,day,not manhattan,38
54,sunny,winter,night,not manhattan,20
55,rainy,fall,day,not manhattan,2
55,rainy,fall,night,not manhattan,1
55,rainy,spring,day,not manhattan,5
55,rainy,spring,night,not manhattan,1
55,rainy,summer,day,not manhattan,4
55,rainy,summer,night,not manhattan,2
55,rainy,winter,day,not manhattan,2
55,sunny,fall,day,not manhattan,27
55,sunny,fall,night,not manhattan,12
55,sunny,spring,day,not manhattan,22
55,sunny,spring,night,not manhattan,3
55,sunny,summer,day,not manhattan,31
55,sunny,summer,night,not manhattan,19
55,sunny,winter,day,not manhattan,17
55,sunny,winter,night,not manhattan,3
56,rainy,fall,day,not manhattan,31
56,rainy,fall,night,not manhattan,14
56,rainy,spring,day,not manhattan,17
56,rainy,spring,night,not manhattan,10
56,rainy,summer,day,not manhattan,23
56,rainy,summer,night,not manhattan,7
56,rainy,winter,day,not manhattan,21
56,rainy,winter,night,not manhattan,9
56,sunny,fall,day,not manhattan,196
56,sunny,fall,night,not manhattan,74
56,sunny,spring,day,not manhattan,135
56,sunny,spring,night,not manhattan,44
56,sunny,summer,day,not manhattan,147
56,sunny,summer,night,not manhattan,54
56,sunny,winter,day,not manhattan,131
56,sunny,winter,night,not manhattan,44
57,rainy,summer,day,not manhattan,1
57,rainy,summer,night,not manhattan,1
57,rainy,winter,day,not manhattan,3
57,sunny,fall,day,not manhattan,11
57,sunny,fall,night,not manhattan,6
57,sunny,spring,day,not manhattan,9
57,sunny,spring,night,not manhattan,3
57,sunny,summer,day,not manhattan,13
57,sunny,summer,night,not manhattan,6
57,sunny,winter,day,not manhattan,7
58,rainy,fall,day,not manhattan,1
58,sunny,fall,night,not manhattan,1
58,sunny,spring,day,not manhattan,2
58,sunny,spring,night,not manhattan,1
58,sunny,summer,day,not manhattan,2
58,sunny,winter,day,not manhattan,1
59,rainy,winter,night,not manhattan,1
59,sunny,summer,day,not manhattan,3
59,sunny,summer,night,not manhattan,1
60,rainy,fall,day,not manhattan,2
60,rainy,spring,day,not manhattan,3
60,rainy,summer,day,not manhattan,5
60,rainy,summer,night,not manhattan,1
60,rainy,winter,day,not manhattan,2
60,sunny,fall,day,not manhattan,10
60,sunny,fall,night,not manhattan,6
60,sunny,spring,day,not manhattan,28
60,sunny,spring,night,not manhattan,7
60,sunny,summer,day,not manhattan,29
60,sunny,summer,night,not manhattan,13
60,sunny,winter,day,not manhattan,14
60,sunny,winter,night,not manhattan,9
61,rainy,fall,day,not manhattan,43
61,rainy,fall,night,not manhattan,25
61,rainy,spring,day,not manhattan,41
61,rainy,spring,night,not manhattan,32
61,rainy,summer,day,not manhattan,57
61,rainy,summer,night,not manhattan,8
61,rainy,winter,day,not manhattan,39
61,rainy,winter,night,not manhattan,13
61,sunny,fall,day,not manhattan,230
61,sunny,fall,night,not manhattan,141
61,sunny,spring,day,not manhattan,214
61,sunny,spring,night,not manhattan,125
61,sunny,summer,day,not manhattan,283
61,sunny,summer,night,not manhattan,163
61,sunny,winter,day,not manhattan,173
61,sunny,winter,night,not manhattan,113
62,rainy,fall,day,not manhattan,11
62,rainy,fall,night,not manhattan,4
62,rainy,spring,day,not manhattan,10
62,rainy,spring,night,not manhattan,4
62,rainy,summer,day,not manhattan,7
62,rainy,summer,night,not manhattan,3
62,rainy,winter,day,not manhattan,6
62,rainy,winter,night,not manhattan,2
62,sunny,fall,day,not manhattan,55
62,sunny,fall,night,not manhattan,43
62,sunny,spring,day,not manhattan,48
62,sunny,spring,night,not manhattan,31
62,sunny,summer,day,not manhattan,48
62,sunny,summer,night,not manhattan,23
62,sunny,winter,day,not manhattan,43
62,sunny,winter,night,not manhattan,25
63,rainy,fall,day,not manhattan,9
63,rainy,fall,night,not manhattan,3
63,rainy,spring,day,not manhattan,8
63,rainy,spring,night,not manhattan,1
63,rainy,summer,day,not manhattan,2
63,rainy,summer,night,not manhattan,1
63,rainy,winter,day,not manhattan,14
63,rainy,winter,night,not manhattan,3
63,sunny,fall,day,not manhattan,48
63,sunny,fall,night,not manhattan,14
63,sunny,spring,day,not manhattan,29
63,sunny,spring,night,not manhattan,8
63,sunny,summer,day,not manhattan,41
63,sunny,summer,night,not manhattan,15
63,sunny,winter,day,not manhattan,34
63,sunny,winter,night,not manhattan,9
64,rainy,fall,day,not manhattan,5
64,rainy,fall,night,not manhattan,2
64,rainy,spring,day,not manhattan,3
64,rainy,spring,night,not manhattan,5
64,rainy,summer,day,not manhattan,2
64,rainy,summer,night,not manhattan,1
64,rainy,winter,day,not manhattan,3
64,rainy,winter,night,not manhattan,1
64,sunny,fall,day,not manhattan,15
64,sunny,fall,night,not manhattan,7
64,sunny,spring,day,not manhattan,15
64,sunny,spring,night,not manhattan,11
64,sunny,summer,day,not manhattan,12
64,sunny,summer,night,not manhattan,6
64,sunny,winter,day,not manhattan,10
64,sunny,winter,night,not manhattan,3
65,rainy,fall,day,not manhattan,822
65,rainy,fall,night,not manhattan,149
65,rainy,spring,day,not manhattan,1042
65,rainy,spring,night,not manhattan,229
65,rainy,summer,day,not manhattan,704
65,rainy,summer,night,not manhattan,82
65,rainy,winter,day,not manhattan,569
65,rainy,winter,night,not manhattan,94
65,sunny,fall,day,not manhattan,4589
65,sunny,fall,night,not manhattan,940
65,sunny,spring,day,not manhattan,5085
65,sunny,spring,night,not manhattan,1107
65,sunny,summer,day,not manhattan,4535
65,sunny,summer,night,not manhattan,1270
65,sunny,winter,day,not manhattan,2934
65,sunny,winter,night,not manhattan,618
66,rainy,fall,day,not manhattan,253
66,rainy,fall,night,not manhattan,70
66,rainy,spring,day,not manhattan,353
66,rainy,spring,night,not manhattan,72
66,rainy,summer,day,not manhattan,253
66,rainy,summer,night,not manhattan,32
66,rainy,winter,day,not manhattan,193
66,rainy,winter,night,not manhattan,33
66,sunny,fall,day,not manhattan,1717
66,sunny,fall,night,not manhattan,456
66,sunny,spring,day,not manhattan,1949
66,sunny,spring,night,not manhattan,420
66,sunny,summer,day,not manhattan,1826
66,sunny,summer,night,not manhattan,687
66,sunny,winter,day,not manhattan,985
66,sunny,winter,night,not manhattan,191
67,rainy,fall,day,not manhattan,2
67,rainy,fall,night,not manhattan,3
67,rainy,spring,day,not manhattan,2
67,rainy,spring,night,not manhattan,1
67,rainy,summer,day,not manhattan,2
67,rainy,winter,day,not manhattan,14
67,rainy,winter,night,not manhattan,1
67,sunny,fall,day,not manhattan,16
67,sunny,fall,night,not manhattan,5
67,sunny,spring,day,not manhattan,12
67,sunny,spring,night,not manhattan,5
67,sunny,summer,day,not manhattan,7
67,sunny,summer,night,not manhattan,6
67,sunny,winter,day,not manhattan,48
67,sunny,winter,night,not manhattan,5
68,rainy,fall,day,manhattan,30083
68,rainy,fall,night,manhattan,8921
68,rainy,spring,day,manhattan,35831
68,rainy,spring,night,manhattan,11273
68,rainy,summer,day,manhattan,25354
68,rainy,summer,night,manhattan,4329
68,rainy,winter,day,manhattan,28741
68,rainy,winter,night,manhattan,6854
68,sunny,fall,day,manhattan,146698
68,sunny,fall,night,manhattan,48254
68,sunny,spring,day,manhattan,157314
68,sunny,spring,night,manhattan,49896
68,sunny,summer,day,manhattan,155577
68,sunny,summer,night,manhattan,54505
68,sunny,winter,day,manhattan,130176
68,sunny,winter,night,manhattan,42429
69,rainy,fall,day,not manhattan,13
69,rainy,fall,night,not manhattan,9
69,rainy,spring,day,not manhattan,18
69,rainy,spring,night,not manhattan,11
69,rainy,summer,day,not manhattan,17
69,rainy,summer,night,not manhattan,7
69,rainy,winter,day,not manhattan,20
69,rainy,winter,night,not manhattan,11
69,sunny,fall,day,not manhattan,106
69,sunny,fall,night,not manhattan,39
69,sunny,spring,day,not manhattan,111
69,sunny,spring,night,not manhattan,35
69,sunny,summer,day,not manhattan,142
69,sunny,summer,night,not manhattan,70
69,sunny,winter,day,not manhattan,97
69,sunny,winter,night,not manhattan,34
70,rainy,fall,day,not manhattan,4500
70,rainy,fall,night,not manhattan,1376
70,rainy,spring,day,not manhattan,4786
70,rainy,spring,night,not manhattan,1481
70,rainy,summer,day,not manhattan,4381
70,rainy,summer,night,not manhattan,737
70,rainy,winter,day,not manhattan,4356
70,rainy,winter,night,not manhattan,1265
70,sunny,fall,day,not manhattan,25084
70,sunny,fall,night,not manhattan,5869
70,sunny,spring,day,not manhattan,26087
70,sunny,spring,night,not manhattan,6741
70,sunny,summer,day,not manhattan,27915
70,sunny,summer,night,not manhattan,6576
70,sunny,winter,day,not manhattan,20560
70,sunny,winter,night,not manhattan,5920
71,rainy,fall,day,not manhattan,4
71,rainy,spring,day,not manhattan,1
71,rainy,spring,night,not manhattan,3
71,rainy,summer,day,not manhattan,7
71,rainy,summer,night,not manhattan,1
71,rainy,winter,day,not manhattan,3
71,rainy,winter,night,not manhattan,3
71,sunny,fall,day,not manhattan,22
71,sunny,fall,night,not manhattan,13
71,sunny,spring,day,not manhattan,20
71,sunny,spring,night,not manhattan,5
71,sunny,summer,day,not manhattan,14
71,sunny,summer,night,not manhattan,10
71,sunny,winter,day,not manhattan,11
71,sunny,winter,night,not manhattan,8
72,rainy,fall,day,not manhattan,6
72,rainy,fall,night,not manhattan,2
72,rainy,spring,day,not manhattan,3
72,rainy,summer,day,not manhattan,5
72,rainy,summer,night,not manhattan,3
72,rainy,winter,day,not manhattan,5
72,rainy,winter,night,not manhattan,1
72,sunny,fall,day,not manhattan,40
72,sunny,fall,night,not manhattan,11
72,sunny,spring,day,not manhattan,28
72,sunny,spring,night,not manhattan,7
72,sunny,summer,day,not manhattan,21
72,sunny,summer,night,not manhattan,10
72,sunny,winter,day,not manhattan,21
72,sunny,winter,night,not manhattan,4
73,rainy,fall,day,not manhattan,1
73,rainy,fall,night,not manhattan,1
73,rainy,spring,day,not manhattan,2
73,rainy,spring,night,not manhattan,1
73,rainy,summer,day,not manhattan,1
73,rainy,winter,day,not manhattan,1
73,sunny,fall,day,not manhattan,7
73,sunny,fall,night,not manhattan,3
73,sunny,spring,day,not manhattan,6
73,sunny,spring,night,not manhattan,2
73,sunny,summer,day,not manhattan,9
73,sunny,summer,night,not manhattan,1
73,sunny,winter,day,not manhattan,14
73,sunny,winter,night,not manhattan,1
74,rainy,fall,day,manhattan,3127
74,rainy,fall,night,manhattan,436
74,rainy,spring,day,manhattan,4263
74,rainy,spring,night,manhattan,648
74,rainy,summer,day,manhattan,2773
74,rainy,summer,night,manhattan,237
74,rainy,winter,day,manhattan,3481
74,rainy,winter,night,manhattan,441
74,sunny,fall,day,manhattan,15401
74,sunny,fall,night,manhattan,2923
74,sunny,spring,day,manhattan,18560
74,sunny,spring,night,manhattan,3294
74,sunny,summer,day,manhattan,16643
74,sunny,summer,night,manhattan,3556
74,sunny,winter,day,manhattan,15258
74,sunny,winter,night,manhattan,2578
75,rainy,fall,day,manhattan,8606
75,rainy,fall,night,manhattan,1016
75,rainy,spring,day,manhattan,10700
75,rainy,spring,night,manhattan,1325
75,rainy,summer,day,manhattan,7405
75,rainy,summer,night,manhattan,519
75,rainy,winter,day,manhattan,10163
75,rainy,winter,night,manhattan,969
75,sunny,fall,day,manhattan,42488
75,sunny,fall,night,manhattan,5677
75,sunny,spring,day,manhattan,48544
75,sunny,spring,night,manhattan,6322
75,sunny,summer,day,manhattan,42873
75,sunny,summer,night,manhattan,6824
75,sunny,winter,day,manhattan,44213
75,sunny,winter,night,manhattan,5350
76,rainy,fall,day,not manhattan,16
76,rainy,fall,night,not manhattan,9
76,rainy,spring,day,not manhattan,23
76,rainy,spring,night,not manhattan,2
76,rainy,summer,day,not manhattan,15
76,rainy,summer,night,not manhattan,2
76,rainy,winter,day,not manhattan,23
76,rainy,winter,night,not manhattan,7
76,sunny,fall,day,not manhattan,129
76,sunny,fall,night,not manhattan,38
76,sunny,spring,day,not manhattan,87
76,sunny,spring,night,not manhattan,20
76,sunny,summer,day,not manhattan,96
76,sunny,summer,night,not manhattan,39
76,sunny,winter,day,not manhattan,141
76,sunny,winter,night,not manhattan,32
77,rainy,fall,night,not manhattan,1
77,rainy,spring,night,not manhattan,1
77,rainy,summer,day,not manhattan,1
77,sunny,fall,day,not manhattan,7
77,sunny,fall,night,not manhattan,10
77,sunny,spring,day,not manhattan,13
77,sunny,spring,night,not manhattan,7
77,sunny,summer,day,not manhattan,14
77,sunny,summer,night,not manhattan,7
77,sunny,winter,day,not manhattan,11
77,sunny,winter,night,not manhattan,10
78,rainy,fall,day,not manhattan,4
78,rainy,fall,night,not manhattan,2
78,rainy,spring,day,not manhattan,9
78,rainy,spring,night,not manhattan,3
78,rainy,summer,day,not manhattan,6
78,rainy,winter,day,not manhattan,12
78,rainy,winter,night,not manhattan,1
78,sunny,fall,day,not manhattan,27
78,sunny,fall,night,not manhattan,8
78,sunny,spring,day,not manhattan,45
78,sunny,spring,night,not manhattan,9
78,sunny,summer,day,not manhattan,44
78,sunny,summer,night,not manhattan,11
78,sunny,winter,day,not manhattan,50
78,sunny,winter,night,not manhattan,13
79,rainy,fall,day,manhattan,20314
79,rainy,fall,night,manhattan,16110
79,rainy,spring,day,manhattan,27967
79,rainy,spring,night,manhattan,22563
79,rainy,summer,day,manhattan,15955
79,rainy,summer,night,manhattan,7312
79,rainy,winter,day,manhattan,21773
79,rainy,winter,night,manhattan,12617
79,sunny,fall,day,manhattan,101679
79,sunny,fall,night,manhattan,99044
79,sunny,spring,day,manhattan,113209
79,sunny,spring,night,manhattan,98401
79,sunny,summer,day,manhattan,104328
79,sunny,summer,night,manhattan,108240
79,sunny,winter,day,manhattan,95160
79,sunny,winter,night,manhattan,88588
80,rainy,fall,day,not manhattan,72
80,rainy,fall,night,not manhattan,139
80,rainy,spring,day,not manhattan,56
80,rainy,spring,night,not manhattan,164
80,rainy,summer,day,not manhattan,50
80,rainy,summer,night,not manhattan,63
80,rainy,winter,day,not manhattan,43
80,rainy,winter,night,not manhattan,55
80,sunny,fall,day,not manhattan,283
80,sunny,fall,night,not manhattan,750
80,sunny,spring,day,not manhattan,292
80,sunny,spring,night,not manhattan,722
80,sunny,summer,day,not manhattan,252
80,sunny,summer,night,not manhattan,925
80,sunny,winter,day,not manhattan,181
80,sunny,winter,night,not manhattan,443
81,rainy,fall,day,not manhattan,1
81,rainy,spring,day,not manhattan,3
81,rainy,spring,night,not manhattan,1
81,rainy,winter,night,not manhattan,1
81,sunny,fall,day,not manhattan,7
81,sunny,spring,day,not manhattan,7
81,sunny,spring,night,not manhattan,2
81,sunny,summer,day,not manhattan,10
81,sunny,summer,night,not manhattan,2
81,sunny,winter,day,not manhattan,5
81,sunny,winter,night,not manhattan,3
82,rainy,fall,day,not manhattan,110
82,rainy,fall,night,not manhattan,51
82,rainy,spring,day,not manhattan,109
82,rainy,spring,night,not manhattan,37
82,rainy,summer,day,not manhattan,81
82,rainy,summer,night,not manhattan,28
82,rainy,winter,day,not manhattan,88
82,rainy,winter,night,not manhattan,37
82,sunny,fall,day,not manhattan,519
82,sunny,fall,night,not manhattan,209
82,sunny,spring,day,not manhattan,441
82,sunny,spring,night,not manhattan,227
82,sunny,summer,day,not manhattan,472
82,sunny,summer,night,not manhattan,256
82,sunny,winter,day,not manhattan,388
82,sunny,winter,night,not manhattan,202
83,rainy,fall,day,not manhattan,29
83,rainy,fall,night,not manhattan,8
83,rainy,spring,day,not manhattan,37
83,rainy,spring,night,not manhattan,15
83,rainy,summer,day,not manhattan,39
83,rainy,summer,night,not manhattan,5
83,rainy,winter,day,not manhattan,40
83,rainy,winter,night,not manhattan,11
83,sunny,fall,day,not manhattan,176
83,sunny,fall,night,not manhattan,70
83,sunny,spring,day,not manhattan,198
83,sunny,spring,night,not manhattan,70
83,sunny,summer,day,not manhattan,187
83,sunny,summer,night,not manhattan,82
83,sunny,winter,day,not manhattan,138
83,sunny,winter,night,not manhattan,64
84,sunny,summer,day,not manhattan,1
84,sunny,winter,day,not manhattan,1
85,rainy,fall,day,not manhattan,2
85,rainy,fall,night,not manhattan,5
85,rainy,spring,day,not manhattan,2
85,rainy,spring,night,not manhattan,3
85,rainy,summer,day,not manhattan,7
85,rainy,summer,night,not manhattan,1
85,rainy,winter,day,not manhattan,7
85,rainy,winter,night,not manhattan,1
85,sunny,fall,day,not manhattan,19
85,sunny,fall,night,not manhattan,21
85,sunny,spring,day,not manhattan,23
85,sunny,spring,night,not manhattan,21
85,sunny,summer,day,not manhattan,31
85,sunny,summer,night,not manhattan,17
85,sunny,winter,day,not manhattan,19
85,sunny,winter,night,not manhattan,9
86,rainy,fall,day,not manhattan,3
86,rainy,fall,night,not manhattan,1
86,rainy,spring,day,not manhattan,1
86,rainy,spring,night,not manhattan,1
86,rainy,summer,day,not manhattan,3
86,rainy,winter,day,not manhattan,1
86,sunny,fall,day,not manhattan,12
86,sunny,fall,night,not manhattan,5
86,sunny,spring,day,not manhattan,11
86,sunny,spring,night,not manhattan,6
86,sunny,summer,day,not manhattan,20
86,sunny,summer,night,not manhattan,8
86,sunny,winter,day,not manhattan,6
87,rainy,fall,day,manhattan,6559
87,rainy,fall,night,manhattan,1745
87,rainy,spring,day,manhattan,7532
87,rainy,spring,night,manhattan,2056
87,rainy,summer,day,manhattan,5855
87,rainy,summer,night,manhattan,865
87,rainy,winter,day,manhattan,4990
87,rainy,winter,night,manhattan,1260
87,sunny,fall,day,manhattan,36572
87,sunny,fall,night,manhattan,11565
87,sunny,spring,day,manhattan,35281
87,sunny,spring,night,manhattan,10098
87,sunny,summer,day,manhattan,38758
87,sunny,summer,night,manhattan,13630
87,sunny,winter,day,manhattan,24524
87,sunny,winter,night,manhattan,7046
88,rainy,fall,day,manhattan,3060
88,rainy,fall,night,manhattan,573
88,rainy,spring,day,manhattan,3817
88,rainy,spring,night,manhattan,846
88,rainy,summer,day,manhattan,3257
88,rainy,summer,night,manhattan,299
88,rainy,winter,day,manhattan,2418
88,rainy,winter,night,manhattan,477
88,sunny,fall,day,manhattan,17352
88,sunny,fall,night,manhattan,4440
88,sunny,spring,day,manhattan,19202
88,sunny,spring,night,manhattan,4156
88,sunny,summer,day,manhattan,20130
88,sunny,summer,night,manhattan,4610
88,sunny,winter,day,manhattan,12852
88,sunny,winter,night,manhattan,2774
89,rainy,fall,day,not manhattan,29
89,rainy,fall,night,not manhattan,9
89,rainy,spring,day,not manhattan,16
89,rainy,spring,night,not manhattan,15
89,rainy,summer,day,not manhattan,9
89,rainy,summer,night,not manhattan,4
89,rainy,winter,day,not manhattan,24
89,rainy,winter,night,not manhattan,7
89,sunny,fall,day,not manhattan,103
89,sunny,fall,night,not manhattan,70
89,sunny,spring,day,not manhattan,97
89,sunny,spring,night,not manhattan,54
89,sunny,summer,day,not manhattan,102
89,sunny,summer,night,not manhattan,54
89,sunny,winter,day,not manhattan,89
89,sunny,winter,night,not manhattan,35
90,rainy,fall,day,manhattan,18864
90,rainy,fall,night,manhattan,6004
90,rainy,spring,day,manhattan,24332
90,rainy,spring,night,manhattan,8394
90,rainy,summer,day,manhattan,16298
90,rainy,summer,night,manhattan,2809
90,rainy,winter,day,manhattan,18941
90,rainy,winter,night,manhattan,4996
90,sunny,fall,day,manhattan,96199
90,sunny,fall,night,manhattan,35066
90,sunny,spring,day,manhattan,106554
90,sunny,spring,night,manhattan,37049
90,sunny,summer,day,manhattan,100352
90,sunny,summer,night,manhattan,37923
90,sunny,winter,day,manhattan,88387
90,sunny,winter,night,manhattan,31917
91,rainy,fall,day,not manhattan,6
91,rainy,fall,night,not manhattan,2
91,rainy,spring,day,not manhattan,8
91,rainy,spring,night,not manhattan,1
91,rainy,summer,day,not manhattan,2
91,rainy,summer,night,not manhattan,3
91,rainy,winter,day,not manhattan,2
91,rainy,winter,night,not manhattan,2
91,sunny,fall,day,not manhattan,28
91,sunny,fall,night,not manhattan,10
91,sunny,spring,day,not manhattan,24
91,sunny,spring,night,not manhattan,5
91,sunny,summer,day,not manhattan,26
91,sunny,summer,night,not manhattan,16
91,sunny,winter,day,not manhattan,20
91,sunny,winter,night,not manhattan,5
92,rainy,fall,day,not manhattan,9
92,rainy,fall,night,not manhattan,5
92,rainy,spring,day,not manhattan,22
92,rainy,spring,night,not manhattan,3
92,rainy,summer,day,not manhattan,18
92,rainy,summer,night,not manhattan,4
92,rainy,winter,day,not manhattan,13
92,rainy,winter,night,not manhattan,3
92,sunny,fall,day,not manhattan,82
92,sunny,fall,night,not manhattan,28
92,sunny,spring,day,not manhattan,55
92,sunny,spring,night,not manhattan,19
92,sunny,summer,day,not manhattan,90
92,sunny,summer,night,not manhattan,27
92,sunny,winter,day,not manhattan,68
92,sunny,winter,night,not manhattan,16
93,rainy,fall,day,not manhattan,232
93,rainy,fall,night,not manhattan,83
93,rainy,spring,day,not manhattan,161
93,rainy,spring,night,not manhattan,30
93,rainy,summer,day,not manhattan,150
93,rainy,summer,night,not manhattan,50
93,rainy,winter,day,not manhattan,137
93,rainy,winter,night,not manhattan,41
93,sunny,fall,day,not manhattan,1218
93,sunny,fall,night,not manhattan,389
93,sunny,spring,day,not manhattan,691
93,sunny,spring,night,not manhattan,177
93,sunny,summer,day,not manhattan,843
93,sunny,summer,night,not manhattan,285
93,sunny,winter,day,not manhattan,745
93,sunny,winter,night,not manhattan,230
94,rainy,fall,day,not manhattan,6
94,rainy,fall,night,not manhattan,2
94,rainy,spring,day,not manhattan,7
94,rainy,spring,night,not manhattan,1
94,rainy,summer,day,not manhattan,6
94,rainy,winter,day,not manhattan,4
94,rainy,winter,night,not manhattan,1
94,sunny,fall,day,not manhattan,16
94,sunny,fall,night,not manhattan,10
94,sunny,spring,day,not manhattan,24
94,sunny,spring,night,not manhattan,5
94,sunny,summer,day,not manhattan,25
94,sunny,summer,night,not manhattan,10
94,sunny,winter,day,not manhattan,24
94,sunny,winter,night,not manhattan,4
95,rainy,fall,day,not manhattan,50
95,rainy,fall,night,not manhattan,17
95,rainy,spring,day,not manhattan,48
95,rainy,spring,night,not manhattan,18
95,rainy,summer,day,not manhattan,70
95,rainy,summer,night,not manhattan,9
95,rainy,winter,day,not manhattan,75
95,rainy,winter,night,not manhattan,17
95,sunny,fall,day,not manhattan,309
95,sunny,fall,night,not manhattan,71
95,sunny,spring,day,not manhattan,305
95,sunny,spring,night,not manhattan,67
95,sunny,summer,day,not manhattan,287
95,sunny,summer,night,not manhattan,128
95,sunny,winter,day,not manhattan,306
95,sunny,winter,night,not manhattan,69
96,rainy,fall,day,not manhattan,1
96,rainy,fall,night,not manhattan,2
96,rainy,spring,day,not manhattan,1
96,rainy,spring,night,not manhattan,2
96,rainy,summer,day,not manhattan,1
96,rainy,summer,night,not manhattan,1
96,rainy,winter,day,not manhattan,4
96,rainy,winter,night,not manhattan,1
96,sunny,fall,day,not manhattan,12
96,sunny,fall,night,not manhattan,5
96,sunny,spring,day,not manhattan,10
96,sunny,spring,night,not manhattan,2
96,sunny,summer,day,not manhattan,15
96,sunny,summer,night,not manhattan,3
96,sunny,winter,day,not manhattan,5
96,sunny,winter,night,not manhattan,3
97,rainy,fall,day,not manhattan,283
97,rainy,fall,night,not manhattan,181
97,rainy,spring,day,not manhattan,387
97,rainy,spring,night,not manhattan,292
97,rainy,summer,day,not manhattan,219
97,rainy,summer,night,not manhattan,65
97,rainy,winter,day,not manhattan,261
97,rainy,winter,night,not manhattan,99
97,sunny,fall,day,not manhattan,1394
97,sunny,fall,night,not manhattan,1239
97,sunny,spring,day,not manhattan,1667
97,sunny,spring,night,not manhattan,1410
97,sunny,summer,day,not manhattan,1509
97,sunny,summer,night,not manhattan,1172
97,sunny,winter,day,not manhattan,1102
97,sunny,winter,night,not manhattan,724
98,rainy,fall,day,not manhattan,1
98,rainy,spring,day,not manhattan,2
98,rainy,summer,day,not manhattan,1
98,rainy,winter,day,not manhattan,2
98,rainy,winter,night,not manhattan,1
98,sunny,fall,day,not manhattan,8
98,sunny,fall,night,not manhattan,3
98,sunny,spring,day,not manhattan,9
98,sunny,spring,night,not manhattan,6
98,sunny,summer,day,not manhattan,15
98,sunny,summer,night,not manhattan,3
98,sunny,winter,day,not manhattan,14
98,sunny,winter,night,not manhattan,3
99,rainy,winter,night,not manhattan,1
99,sunny,summer,day,not manhattan,2
100,rainy,fall,day,manhattan,19711
100,rainy,fall,night,manhattan,5557
100,rainy,spring,day,manhattan,23758
100,rainy,spring,night,manhattan,6191
100,rainy,summer,day,manhattan,17457
100,rainy,summer,night,manhattan,2910
100,rainy,winter,day,manhattan,18367
100,rainy,winter,night,manhattan,4114
100,sunny,fall,day,manhattan,95348
100,sunny,fall,night,manhattan,28447
100,sunny,spring,day,manhattan,109765
100,sunny,spring,night,manhattan,29033
100,sunny,summer,day,manhattan,110048
100,sunny,summer,night,manhattan,32408
100,sunny,winter,day,manhattan,88176
100,sunny,winter,night,manhattan,24619
101,rainy,fall,day,not manhattan,4
101,rainy,spring,day,not manhattan,1
101,rainy,summer,day,not manhattan,3
101,rainy,winter,day,not manhattan,2
101,rainy,winter,night,not manhattan,1
101,sunny,fall,day,not manhattan,19
101,sunny,fall,night,not manhattan,2
101,sunny,spring,day,not manhattan,33
101,sunny,summer,day,not manhattan,8
101,sunny,summer,night,not manhattan,9
101,sunny,winter,day,not manhattan,7
102,rainy,fall,day,not manhattan,2
102,rainy,fall,night,not manhattan,1
102,rainy,spring,day,not manhattan,4
102,rainy,spring,night,not manhattan,1
102,rainy,summer,day,not manhattan,3
102,rainy,summer,night,not manhattan,1
102,rainy,winter,day,not manhattan,5
102,rainy,winter,night,not manhattan,1
102,sunny,fall,day,not manhattan,21
102,sunny,fall,night,not manhattan,5
102,sunny,spring,day,not manhattan,17
102,sunny,spring,night,not manhattan,6
102,sunny,summer,day,not manhattan,22
102,sunny,summer,night,not manhattan,4
102,sunny,winter,day,not manhattan,9
102,sunny,winter,night,not manhattan,9
105,rainy,fall,day,manhattan,1
105,rainy,winter,day,manhattan,1
105,sunny,fall,day,manhattan,1
105,sunny,fall,night,manhattan,1
105,sunny,spring,day,manhattan,4
105,sunny,summer,day,manhattan,1
105,sunny,summer,night,manhattan,2
105,sunny,winter,day,manhattan,2
106,rainy,fall,day,not manhattan,25
106,rainy,fall,night,not manhattan,11
106,rainy,spring,day,not manhattan,29
106,rainy,spring,night,not manhattan,19
106,rainy,summer,day,not manhattan,21
106,rainy,summer,night,not manhattan,8
106,rainy,winter,day,not manhattan,12
106,rainy,winter,night,not manhattan,4
106,sunny,fall,day,not manhattan,85
106,sunny,fall,night,not manhattan,77
106,sunny,spring,day,not manhattan,111
106,sunny,spring,night,not manhattan,78
106,sunny,summer,day,not manhattan,103
106,sunny,summer,night,not manhattan,96
106,sunny,winter,day,not manhattan,76
106,sunny,winter,night,not manhattan,61
107,rainy,fall,day,manhattan,26453
107,rainy,fall,night,manhattan,8130
107,rainy,spring,day,manhattan,33835
107,rainy,spring,night,manhattan,11022
107,rainy,summer,day,manhattan,21591
107,rainy,summer,night,manhattan,3520
107,rainy,winter,day,manhattan,27839
107,rainy,winter,night,manhattan,7187
107,sunny,fall,day,manhattan,134699
107,sunny,fall,night,manhattan,50026
107,sunny,spring,day,manhattan,148444
107,sunny,spring,night,manhattan,50724
107,sunny,summer,day,manhattan,138445
107,sunny,summer,night,manhattan,52050
107,sunny,winter,day,manhattan,124755
107,sunny,winter,night,manhattan,43796
